** File generated by WinEP - 5/24/2016 (6:40p) **

Station 	Fy_R1   
504.931915	-21.287357
505.765228	-21.285357
506.598572	-21.283333
507.431915	-21.280832
508.265228	-21.278099
509.098572	-21.268864
509.931915	-21.257942
510.765228	-21.254143
511.598572	-21.253105
512.431885	-21.254240
513.265259	-21.255976
514.098572	-21.265713
514.931885	-21.272192
515.765259	-21.266275
516.598572	-21.265495
517.431885	-21.266747
518.265259	-21.268110
519.098572	-21.270321
519.931885	-21.274866
520.765259	-21.276398
521.598572	-21.272699
522.431885	-21.272802
523.265259	-21.274517
524.098572	-21.275541
524.931885	-21.277203
525.765259	-21.279385
526.598572	-21.279707
527.431885	-21.278456
528.265259	-21.279688
529.098572	-21.281784
529.931885	-21.283127
530.765259	-21.284805
531.598572	-21.286493
532.431885	-21.287142
533.265259	-21.287460
534.098572	-21.289019
534.931885	-21.290625
535.765259	-21.291393
536.598572	-21.292034
537.431946	-21.292299
538.265259	-21.291721
539.098572	-21.290844
539.931946	-21.290154
540.765259	-21.288855
541.598572	-21.286581
542.431946	-21.283808
543.265259	-21.280409
544.098572	-21.276205
544.931946	-21.271549
545.765259	-21.266552
546.598572	-21.260801
547.431946	-21.254290
548.265259	-21.247383
549.098572	-21.240084
549.931946	-21.232399
550.765259	-21.224607
551.598572	-21.216808
552.431946	-21.208963
553.265259	-21.201317
554.098572	-21.194223
554.931946	-21.187832
555.765259	-21.195581
556.598572	-21.239792
557.431946	-21.240372
558.265259	-21.238705
559.098572	-21.238920
559.931946	-21.241449
560.765259	-21.246338
561.598572	-21.258154
562.431946	-21.272551
563.265259	-21.276524
564.098572	-21.284389
564.931946	-21.295414
565.765259	-21.306835
566.598572	-21.319162
567.431946	-21.274817
568.265259	-21.278643
569.098572	-21.282663
569.931946	-21.285545
570.765259	-21.286161
571.598572	-21.280716
572.431946	-21.266460
573.265259	-21.240221
574.098572	-21.216078
574.931946	-21.188147
575.765259	-21.189497
576.598572	-21.130630
577.431946	-21.055256
578.265259	-20.998207
579.098572	-20.914267
579.931946	-20.797106
580.765259	-20.693100
581.598633	-20.565428
582.431946	-20.410530
583.265320	-20.256166
584.098633	-20.060457
584.932007	-19.858839
585.765320	-19.624508
586.598694	-19.365210
587.432007	-19.087168
588.265381	-18.770992
589.098694	-18.437057
589.932068	-18.064760
590.765381	-17.661430
591.598755	-17.240044
592.432068	-16.774963
593.265442	-16.283522
594.098755	-15.748274
594.932129	-15.189698
595.765442	-14.596217
596.598816	-13.954814
597.432129	-13.285459
598.265503	-12.588237
599.098816	-11.850309
599.932190	-11.071841
600.765625	-10.256670
601.599060	-9.407275
602.432556	-8.520683
603.265991	-7.610324
604.099426	-6.652948
604.932861	-5.656043
605.766357	-4.625720
606.599792	-3.551836
607.433228	-2.453845
608.266724	-1.321275
609.100159	-0.155855
609.933594	1.039727
610.767029	2.266191
611.600525	3.516876
612.433960	4.789327
613.267395	6.097269
614.100891	7.427217
614.934326	8.781099
615.767761	10.158991
616.601257	11.554304
617.434692	12.968124
618.268127	14.402226
619.101624	15.851256
619.935059	17.316692
620.768616	18.797571
621.602173	20.287176
622.435730	21.788223
623.269348	23.300009
624.102905	24.816114
624.936462	26.340071
625.770020	27.870592
626.603638	29.400696
627.437195	30.934694
628.270752	31.846731
629.104309	32.327457
629.937927	32.572334
630.771484	33.022839
631.605042	33.367264
632.438599	33.764290
633.272156	34.085766
634.105774	34.386372
634.939331	34.569340
635.772888	34.710587
636.606445	34.869205
637.440002	34.903133
638.273621	34.841637
639.107178	34.995930
639.940735	36.084850
640.774353	36.627209
641.607910	37.303673
642.441528	38.059753
643.275085	38.885502
644.108704	39.720367
644.942261	40.792522
645.775879	42.157188
646.609436	43.312424
647.443054	44.557781
648.276611	45.876404
649.110229	47.215218
649.943787	48.600597
650.777405	50.084713
651.610962	51.635479
652.444580	53.083618
653.278137	54.580276
654.111755	56.089180
654.945313	57.567993
655.778870	59.036251
656.612488	60.499924
657.446045	61.927082
658.279663	63.281788
659.113220	64.621529
659.946838	65.927841
660.780396	67.179543
661.614014	68.404449
662.447571	69.602264
663.281128	70.740044
664.114746	71.826431
664.948303	72.882965
665.781921	73.903618
666.615479	74.873291
667.449036	75.819420
668.282654	76.730171
669.116211	77.605644
669.949829	78.447098
670.783386	79.241302
671.616943	79.993423
672.450562	80.706329
673.284119	81.390495
674.117676	82.044556
674.951294	82.646477
675.784851	83.202293
676.618408	83.733093
677.452026	84.210373
678.285583	84.656570
679.119141	85.056290
679.952759	85.422630
680.786316	85.740829
681.619934	86.026657
682.453491	86.275177
683.287048	86.483414
684.120667	86.645126
684.954224	86.790779
685.787781	86.895996
686.621399	86.960510
687.454956	87.012581
688.288513	86.998383
689.122070	86.982094
689.955688	86.921753
690.789246	86.820442
691.622803	86.750313
692.456421	86.620026
693.289978	86.465981
694.123535	86.284317
694.957153	86.083580
695.790710	85.866890
696.624268	85.620995
697.457886	85.368584
698.291443	85.089851
699.125000	84.802567
699.958557	84.492661
700.792175	84.163406
701.625732	83.828590
702.459290	83.465126
703.292908	83.100388
704.126465	82.727661
704.960022	82.336174
705.793640	81.924194
706.627197	81.508614
707.460754	81.078705
708.294373	80.636391
709.127930	80.187035
709.961487	79.723450
710.795044	79.254295
711.628662	78.774002
712.462219	78.298141
713.295776	77.803719
714.129395	77.308319
714.962952	76.805939
715.796509	76.294914
716.630066	75.786674
717.463684	75.268738
718.297241	74.758469
719.130798	74.237579
719.964417	73.720993
720.797974	73.203323
721.631531	72.684013
722.465149	72.171585
723.298706	71.651550
724.132263	71.144432
724.965881	70.633850
725.799438	70.130875
726.632996	69.628555
727.466614	69.129044
728.300171	68.639885
729.133728	68.147957
729.967285	67.671356
730.800903	67.193344
731.634460	66.721420
732.468018	66.256310
733.301636	65.804359
734.135193	65.357697
734.968750	64.917969
735.802368	64.491272
736.635925	64.073509
737.469482	63.662170
738.303101	63.256115
739.136658	62.863125
739.970215	62.479408
740.803833	62.108425
741.637390	61.742908
742.470947	61.383583
743.304565	61.039047
744.138123	60.708096
744.971680	60.380962
745.805298	60.064682
746.638855	59.759914
747.472412	59.466629
748.306030	59.181068
749.139587	58.907726
749.973145	58.644630
750.806763	58.388882
751.640320	58.147350
752.473877	57.911167
753.307495	57.687469
754.141052	57.466080
754.974609	57.268421
755.808228	57.076668
756.641785	56.883766
757.475342	56.713860
758.308960	56.548058
759.142517	56.387436
759.976074	56.236237
760.809692	56.102417
761.643250	55.977119
762.476868	55.857925
763.310425	55.745319
764.143982	55.636253
764.977600	55.545784
765.811157	55.470287
766.644714	55.394699
767.478333	55.318272
768.311890	55.273808
769.145447	55.205261
769.979065	55.178440
770.812622	55.140896
771.646179	55.086262
772.479797	55.090012
773.313354	55.095669
774.146912	55.083591
774.980530	55.074947
775.814087	55.069485
776.647644	55.087601
777.481262	55.103588
778.314819	55.144020
779.148438	55.201820
779.981995	55.210335
780.815552	55.254501
781.649170	55.327595
782.482727	55.355591
783.316284	55.424408
784.149902	55.489464
784.983459	55.560211
785.817078	55.620621
786.650635	55.700615
787.484192	55.777790
788.317810	55.871017
789.151367	55.942051
789.984924	56.025562
790.818542	56.129684
791.652100	56.219109
792.485657	56.303829
793.319275	56.403400
794.152832	56.516293
794.986389	56.617180
795.820007	56.715088
796.653564	56.816032
797.487183	56.920357
798.320740	57.034569
799.154297	57.150047
799.987915	57.267788
800.821472	57.380005
801.655029	57.489616
802.488647	57.597248
803.322205	57.708355
804.155823	57.825817
804.989380	57.942532
805.822937	58.059105
806.656555	58.174778
807.490112	58.293091
808.323669	58.412075
809.157288	58.531670
809.990845	58.653080
810.824463	58.775620
811.658020	58.898087
812.491577	59.009235
813.325195	59.121059
814.158752	59.230831
814.992310	59.336582
815.825928	59.446507
816.659485	59.552921
817.493042	59.664528
818.326660	59.777466
819.160217	59.891750
819.993835	59.985184
820.827393	60.081280
821.660950	60.175171
822.494568	60.277317
823.328125	60.387020
824.161682	60.471939
824.995300	60.554790
825.828857	60.652554
826.662476	60.750336
827.496033	60.818901
828.329590	60.902035
829.163208	61.000610
829.996765	61.060768
830.830322	61.134167
831.663940	61.223454
832.497498	61.278393
833.331055	61.376732
834.164673	61.418278
834.998230	61.498180
835.831787	61.547501
836.665405	61.618423
837.498962	61.665882
838.332520	61.737755
839.166138	61.768326
839.999695	61.846836
840.833313	61.861378
841.666870	61.925461
842.500427	61.968609
843.334045	61.994789
844.167603	62.061951
845.001160	62.087830
845.834778	62.115837
846.668335	62.158657
847.501892	62.219868
848.335510	62.201759
849.169067	62.232872
850.002625	62.282181
850.836243	62.317734
851.669800	62.312904
852.503357	62.312130
853.336975	62.333733
854.170532	62.358318
855.004089	62.389572
855.837708	62.408329
856.671265	62.423084
857.504883	62.431824
858.338440	62.438702
859.171997	62.445129
860.005615	62.444515
860.839172	62.389263
861.672729	62.383644
862.506348	62.383316
863.339905	62.380070
864.173462	62.373756
865.007080	62.365162
865.840637	62.350708
866.674194	62.331589
867.507813	62.321175
868.341370	62.307430
869.174988	62.347240
870.008545	62.341770
870.842102	62.317780
871.675720	62.291100
872.509277	62.263336
873.342834	62.231720
874.176453	62.198776
875.010010	62.186333
875.843567	62.213772
876.677185	62.182068
877.510742	62.147396
878.344299	62.112885
879.177917	62.076530
880.011475	62.075211
880.845032	62.081226
881.678650	62.052406
882.512207	61.999481
883.345825	61.961807
884.179382	61.930790
885.012939	61.951664
885.846558	61.918205
886.680115	61.876457
887.513672	61.837635
888.347290	61.822365
889.180847	61.815334
890.014404	61.771805
890.848022	61.738144
891.681580	61.699154
892.515137	61.698662
893.348755	61.668671
894.182312	61.631184
895.015869	61.598934
895.849487	61.559074
896.683044	61.563488
897.516602	61.528042
898.350220	61.496735
899.183777	61.444401
900.017395	61.452080
900.850952	61.431004
901.684509	61.395927
902.518127	61.350842
903.351685	61.318447
904.185242	61.336662
905.018860	61.304218
905.852417	61.262646
906.685974	61.216396
907.519592	61.207027
908.353149	61.217327
909.186707	61.180035
910.020325	61.143265
910.853882	61.101589
911.687439	61.069450
912.521057	61.097691
913.354614	61.075481
914.188171	61.040459
915.021790	61.005184
915.855347	60.972832
916.688904	60.968624
917.522522	60.981396
918.356079	60.955341
919.189697	60.927868
920.023254	60.895092
920.856812	60.863533
921.690430	60.837776
922.523987	60.835686
923.357544	60.870102
924.191162	60.842281
925.024719	60.811890
925.858276	60.786350
926.691895	60.763607
927.525452	60.749161
928.359009	60.747971
929.192627	60.737343
930.026184	60.700932
930.859741	60.731968
931.693359	60.719383
932.526917	60.701385
933.360474	60.690155
934.194092	60.684216
935.027649	60.678089
935.861267	60.667870
936.694824	60.657413
937.528381	60.642403
938.362000	60.626667
939.195557	60.609360
940.029114	60.598305
940.862732	60.590801
941.696289	60.587669
942.529846	60.627739
943.363464	60.646832
944.197021	60.651043
945.030640	60.646370
945.864197	60.641449
946.697754	60.641167
947.531372	60.642090
948.364929	60.650627
949.198486	60.654362
950.032104	60.653271
950.865662	60.653240
951.699219	60.653740
952.532837	60.657219
953.366394	60.661575
954.199951	60.667736
955.033569	60.671669
955.867126	60.673073
956.700684	60.676243
957.534302	60.680286
958.367859	60.685600
959.201416	60.691467
960.035034	60.697601
960.868591	60.702835
961.702209	60.707485
962.535767	60.713577
963.369324	60.720428
964.202942	60.675671
965.036499	60.661079
965.870056	60.668430
966.703674	60.675323
967.537231	60.687626
968.370789	60.702156
969.204407	60.709198
970.037964	60.706150
970.871521	60.709522
971.705139	60.718700
972.538696	60.716686
973.372253	60.716160
974.205872	60.726952
975.039429	60.732952
975.873047	60.735756
976.706604	60.742901
977.540161	60.752552
978.373779	60.757496
979.207336	60.764416
980.040894	60.777031
980.874512	60.786774
981.708069	60.795292
982.541626	60.806721
983.375244	60.818737
984.208801	60.828686
985.042419	60.839931
985.875977	60.796303
986.709534	60.792618
987.543152	60.813381
988.376709	60.830132
989.210266	60.841293
990.043884	60.848797
990.877441	60.854424
991.710999	60.850185
992.544617	60.848068
993.378174	60.863136
994.211731	60.875443
995.045349	60.882874
995.878906	60.889999
996.712463	60.896294
997.546082	60.900223
998.379639	60.907448
999.213196	60.922276
1000.046814	60.934654
1000.880371	60.944500
1001.713989	60.963158
1002.547546	60.931347
1003.381104	60.916363
1004.214722	60.926762
1005.048279	60.938408
1005.881836	60.945900
1006.715454	60.942238
1007.549011	60.946720
1008.382568	60.949539
1009.216187	60.953590
1010.049744	60.966198
1010.883301	60.974522
1011.716919	60.979469
1012.550476	60.981937
1013.384033	60.988041
1014.217651	60.995255
1015.051208	61.002274
1015.884827	61.012981
1016.718384	61.020924
1017.551941	61.026688
1018.385559	61.032589
1019.219116	61.042130
1020.052673	61.059597
1020.886292	61.071964
1021.719849	61.080368
1022.553406	61.085415
1023.387024	61.087646
1024.220581	61.087925
1025.054199	61.081566
1025.887695	61.086575
1026.721313	61.069412
1027.554932	61.022720
1028.388428	61.019886
1029.222046	61.019249
1030.055664	61.016655
1030.889160	61.012203
1031.722778	61.011486
1032.556396	61.005672
1033.389893	60.995296
1034.223511	60.997116
1035.057129	60.995934
1035.890747	60.991699
1036.724243	60.988022
1037.557861	60.985500
1038.391479	60.980949
1039.224976	60.975613
1040.058594	60.975758
1040.892212	60.974316
1041.725708	60.970753
1042.559326	60.968410
1043.392944	60.966465
1044.226440	60.963726
1045.060059	60.961235
1045.893677	60.960873
1046.727173	60.959503
1047.560791	60.956856
1048.394409	60.998600
1049.227905	61.027336
1050.061523	61.026253
1050.895142	61.024975
1051.728638	61.025330
1052.562256	61.026173
1053.395874	61.027252
1054.229370	61.036442
1055.062988	61.041008
1055.896606	61.035931
1056.730103	61.035648
1057.563721	61.036911
1058.397339	61.037640
1059.230835	61.038853
1060.064453	61.042095
1060.898071	61.042397
1061.731689	61.038387
1062.565186	61.037445
1063.398804	61.037434
1064.232422	61.036400
1065.065918	61.035652
1065.899536	61.035175
1066.733154	61.032974
1067.566650	61.029270
1068.400269	61.027374
1069.233887	61.026043
1070.067383	61.023937
1070.901001	61.022068
1071.734619	61.020271
1072.568115	61.017689
1073.401733	61.014824
1074.235352	61.012993
1075.068848	61.011402
1075.902466	61.009323
1076.736084	61.007408
1077.569580	61.005554
1078.403198	61.003384
1079.236816	61.001289
1080.070313	60.999741
1080.903931	60.998272
1081.737549	60.996666
1082.571045	60.995220
1083.404663	60.993824
1084.238281	60.992374
1085.071777	60.991074
