** File generated by WinEP - 5/21/2016 (7:04p) **

Station 	Steer_SW
0.000000	0.000000
0.555506	0.000005
1.110885	0.000005
1.666138	0.000005
2.221294	0.000005
2.776387	0.000005
3.331460	0.000005
3.886556	-0.047422
4.441710	-0.128950
4.996935	-0.207051
5.552223	-0.282478
6.107550	-0.325985
6.662891	-0.370786
7.218226	-0.442564
7.773544	-0.506007
8.328842	-0.567241
8.884126	-0.619594
9.439404	-0.673751
9.994685	-0.726375
10.549976	-0.776344
11.105283	-0.831046
11.660606	-0.875459
12.215945	-0.911707
12.771295	-0.946931
13.326652	-0.984063
13.882010	-1.022056
14.437370	-1.060500
14.992730	-1.099796
15.548091	-1.135551
16.103455	-1.169034
16.658821	-1.202941
17.214193	-1.236744
17.769571	-1.269322
18.324957	-1.300261
18.880348	-1.329585
19.435745	-1.356474
19.991146	-1.382005
20.546549	-1.407545
21.101957	-1.432148
21.657366	-1.455229
22.212780	-1.476922
22.768196	-1.496994
23.323616	-1.515212
23.879038	-1.532095
24.434465	-1.548033
24.989897	-1.562485
25.545330	-1.575458
26.100767	-1.587182
26.656208	-1.597654
27.211653	-1.606939
27.767097	-1.615275
28.322546	-1.622678
28.877998	-1.628909
29.433453	-1.634027
29.988909	-1.638148
30.544369	-1.641189
31.099831	-1.643313
31.655294	-1.644570
32.210762	-1.644955
32.766232	-1.644459
33.321701	-1.643141
33.877178	-1.641104
34.432652	-1.638332
34.988129	-1.634899
35.543610	-1.630814
36.099091	-1.626093
36.654575	-1.620802
37.210060	-1.614956
37.765549	-1.608574
38.321037	-1.601777
38.876530	-1.594583
39.432022	-1.586969
39.987514	-1.578988
40.543011	-1.570658
41.098511	-1.561966
41.654007	-1.553088
42.209511	-1.543922
42.765011	-1.534548
43.320515	-1.524977
43.876019	-1.515218
44.431526	-1.505298
44.987034	-1.495250
45.542542	-1.485142
46.098053	-1.474933
46.653564	-1.464682
47.209076	-1.454383
47.764587	-1.444065
48.320103	-1.433787
48.875618	-1.423535
49.431137	-1.413343
49.986656	-1.403170
50.542171	-1.393034
51.097694	-1.383027
51.653214	-1.373119
52.208736	-1.363329
52.764259	-1.353647
53.319782	-1.344085
53.875305	-1.334706
54.430832	-1.325469
54.986359	-1.316423
55.541885	-1.307510
56.097412	-1.298825
56.652939	-1.290321
57.208469	-1.282040
57.764000	-1.273931
58.319530	-1.266061
58.875061	-1.258394
59.430592	-1.250944
59.986126	-1.243724
60.541656	-1.236715
61.097191	-1.229954
61.652725	-1.223415
62.208260	-1.217111
62.763798	-1.211019
63.319332	-1.205186
63.874870	-1.199603
64.430405	-1.194200
64.985947	-1.189044
65.541481	-1.184160
66.097023	-1.179455
66.652557	-1.174986
67.208099	-1.170753
67.763641	-1.166751
68.319176	-1.162956
68.874718	-1.159369
69.430260	-1.156046
69.985802	-1.152888
70.541344	-1.149898
71.096886	-1.147192
71.652428	-1.144630
72.207970	-1.142283
72.763512	-1.140124
73.319061	-1.138116
73.874603	-1.136311
74.430145	-1.134672
74.985695	-1.133211
75.541237	-1.131865
76.096779	-1.130779
76.652328	-1.129837
77.207870	-1.128934
77.763420	-1.128264
78.318962	-1.127653
78.874512	-1.127310
79.430061	-1.126969
79.985603	-1.126742
80.541153	-1.126859
81.096703	-1.126799
81.652245	-1.127015
82.207794	-1.127241
82.763344	-1.127547
83.318893	-1.128075
83.874443	-1.128701
84.429993	-1.129350
84.985542	-1.129980
85.541084	-1.130746
86.096634	-1.131606
86.652184	-1.132332
87.207733	-1.133369
87.763283	-1.134537
88.318840	-1.135677
88.874390	-1.136819
89.429939	-1.137822
89.985489	-1.138903
90.541039	-1.140174
91.096588	-1.141490
91.652138	-1.142713
92.207687	-1.144118
92.763245	-1.145350
93.318794	-1.146554
93.874344	-1.148036
94.429893	-1.149280
94.985451	-1.150728
95.541000	-1.152042
96.096550	-1.153394
96.652100	-1.154844
97.207657	-1.156022
97.763206	-1.157594
98.318764	-1.158768
98.874313	-1.160248
99.429863	-1.161472
99.985420	-1.162845
100.540970	-1.164173
101.096519	-1.165388
101.652077	-1.166834
102.207626	-1.167940
102.763184	-1.169308
103.318733	-1.170410
103.874290	-1.171725
104.429840	-1.172850
104.985397	-1.173988
105.540947	-1.175196
106.096504	-1.176207
106.652054	-1.177328
107.207611	-1.178396
107.763161	-1.179427
108.318718	-1.180413
108.874275	-1.181385
109.429825	-1.182277
109.985382	-1.183266
110.540932	-1.184128
111.096489	-1.184896
111.652039	-1.185855
112.207596	-1.186519
112.763153	-1.187263
113.318703	-1.188134
113.874260	-1.188763
114.429810	-1.189336
114.985367	-1.190093
115.540924	-1.190819
116.096474	-1.191156
116.652031	-1.191747
117.207588	-1.192488
117.763138	-1.192910
118.318695	-1.193343
118.874252	-1.193747
119.429802	-1.194269
119.985359	-1.194637
120.540916	-1.194909
121.096466	-1.195344
121.652023	-1.195500
122.207581	-1.195796
122.763138	-1.196164
123.318687	-1.196333
123.874245	-1.196573
124.429802	-1.196805
124.985352	-1.196927
125.540909	-1.196961
126.096466	-1.197156
126.652023	-1.197363
127.207573	-1.197457
127.763130	-1.197360
128.318680	-1.197439
128.874237	-1.197486
129.429794	-1.197481
129.985352	-1.197542
130.540909	-1.197580
131.096466	-1.197519
131.652023	-1.197405
132.207581	-1.197358
132.763123	-1.197302
133.318680	-1.197207
133.874237	-1.197132
134.429794	-1.197032
134.985352	-1.196874
135.540909	-1.196701
136.096466	-1.196561
136.652023	-1.196417
137.207581	-1.196246
137.763123	-1.196077
138.318680	-1.195894
138.874237	-1.195682
139.429794	-1.195472
139.985352	-1.195280
140.540909	-1.195087
141.096466	-1.194880
141.652023	-1.194674
142.207581	-1.194465
142.763138	-1.194307
143.318680	-1.194225
143.874237	-1.193993
144.429794	-1.193747
144.985352	-1.193514
145.540909	-1.193299
146.096466	-1.193098
146.652023	-1.193027
147.207581	-1.192998
147.763138	-1.192735
148.318695	-1.192462
148.874252	-1.192238
149.429794	-1.192046
149.985352	-1.191882
150.540909	-1.191778
151.096466	-1.191677
151.652023	-1.191636
152.207581	-1.191412
152.763138	-1.191211
153.318695	-1.191053
153.874252	-1.190930
154.429810	-1.190841
154.985367	-1.190766
155.540924	-1.190677
156.096466	-1.190530
156.652023	-1.190410
157.207581	-1.190340
157.763138	-1.190473
158.318695	-1.190457
158.874252	-1.190368
159.429810	-1.190278
159.985367	-1.190189
160.540924	-1.190152
161.096481	-1.190318
161.652039	-1.190344
162.207596	-1.190281
162.763138	-1.190174
163.318695	-1.190100
163.874252	-1.190050
164.429810	-1.190048
164.985367	-1.190094
165.540924	-1.190062
166.096481	-1.189971
166.652039	-1.189874
167.207596	-1.189802
167.763153	-1.189748
168.318710	-1.189705
168.874268	-1.189660
169.429825	-1.189561
169.985382	-1.189424
170.540939	-1.189288
171.096481	-1.189163
171.652039	-1.189037
172.207596	-1.188901
172.763153	-1.188743
173.318710	-1.188547
173.874268	-1.188325
174.429825	-1.188102
174.985382	-1.187878
175.540939	-1.187643
176.096497	-1.187389
176.652054	-1.187114
177.207611	-1.186814
177.763168	-1.186501
178.318726	-1.186188
178.874268	-1.185873
179.429825	-1.185563
179.985382	-1.185421
180.540939	-1.185215
181.096497	-1.184814
181.652054	-1.184367
182.207611	-1.183959
182.763168	-1.183587
183.318726	-1.183263
183.874283	-1.182997
184.429840	-1.182695
184.985397	-1.182329
185.540955	-1.182135
186.096512	-1.182087
186.652054	-1.181792
187.207611	-1.181524
187.763168	-1.181336
188.318726	-1.181188
188.874283	-1.181081
189.429840	-1.181111
189.985397	-1.181227
190.540955	-1.181322
191.096512	-1.181579
191.652069	-1.181777
192.207626	-1.182130
192.763184	-1.182570
193.318741	-1.182967
193.874298	-1.183426
194.429855	-1.183923
194.985397	-1.184497
195.540955	-1.185067
196.096512	-1.185687
196.652069	-1.186134
197.207626	-1.186702
197.763184	-1.187140
198.318741	-1.187706
198.874298	-1.188207
199.429855	-1.188558
199.985413	-1.188598
200.541016	-1.188362
201.096603	-1.188175
201.652206	-1.187837
202.207809	-1.187241
202.763397	-1.186287
203.319000	-1.184893
203.874603	-1.182843
204.430206	-1.180464
204.985794	-1.177770
205.541397	-1.174551
206.097000	-1.170802
206.652588	-1.166240
207.208191	-1.160801
207.763794	-1.154892
208.319397	-1.148101
208.874985	-1.140481
209.430588	-1.131979
209.986191	-1.122469
210.541794	-1.111914
211.097382	-1.100171
211.652985	-1.087382
212.208588	-1.073384
212.764175	-1.058117
