** File generated by WinEP - 5/21/2016 (7:04p) **

Station 	Ay      
0.000000	0.000000
0.555506	0.019645
1.110885	0.016700
1.666138	0.013600
2.221294	0.011087
2.776387	0.009643
3.331460	0.008493
3.886556	0.007185
4.441710	0.006420
4.996935	0.006097
5.552223	0.006150
6.107550	0.006251
6.662891	0.006439
7.218226	0.006572
7.773544	0.006440
8.328842	0.006346
8.884126	0.006251
9.439404	0.006047
9.994685	0.005697
10.549976	0.005264
11.105283	0.004783
11.660606	0.004255
12.215945	0.003793
12.771295	0.003364
13.326652	0.002912
13.882010	0.002451
14.437370	0.002008
14.992730	0.001591
15.548091	0.001195
16.103455	0.000843
16.658821	0.000511
17.214193	0.000166
17.769571	-0.000170
18.324957	-0.000483
18.880348	-0.000784
19.435745	-0.001071
19.991146	-0.001336
20.546549	-0.001596
21.101957	-0.001855
21.657366	-0.002102
22.212780	-0.002335
22.768196	-0.002556
23.323616	-0.002767
23.879038	-0.002961
24.434465	-0.003148
24.989897	-0.003323
25.545330	-0.003482
26.100767	-0.003630
26.656208	-0.003759
27.211653	-0.003878
27.767097	-0.003987
28.322546	-0.004080
28.877998	-0.004164
29.433453	-0.004238
29.988909	-0.004301
30.544369	-0.004354
31.099831	-0.004389
31.655294	-0.004419
32.210762	-0.004443
32.766232	-0.004457
33.321701	-0.004463
33.877178	-0.004459
34.432652	-0.004446
34.988129	-0.004426
35.543610	-0.004399
36.099091	-0.004365
36.654575	-0.004324
37.210060	-0.004277
37.765549	-0.004224
38.321037	-0.004167
38.876530	-0.004104
39.432022	-0.004038
39.987514	-0.003968
40.543011	-0.003894
41.098511	-0.003816
41.654007	-0.003734
42.209511	-0.003653
42.765011	-0.003568
43.320515	-0.003479
43.876019	-0.003387
44.431526	-0.003295
44.987034	-0.003200
45.542542	-0.003105
46.098053	-0.003007
46.653564	-0.002905
47.209076	-0.002805
47.764587	-0.002707
48.320103	-0.002607
48.875618	-0.002504
49.431137	-0.002401
49.986656	-0.002300
50.542171	-0.002204
51.097694	-0.002103
51.653214	-0.002002
52.208736	-0.001901
52.764259	-0.001806
53.319782	-0.001714
53.875305	-0.001618
54.430832	-0.001522
54.986359	-0.001428
55.541885	-0.001339
56.097412	-0.001254
56.652939	-0.001166
57.208469	-0.001079
57.764000	-0.000994
58.319530	-0.000914
58.875061	-0.000837
59.430592	-0.000761
59.986126	-0.000684
60.541656	-0.000610
61.097191	-0.000538
61.652725	-0.000471
62.208260	-0.000405
62.763798	-0.000343
63.319332	-0.000281
63.874870	-0.000220
64.430405	-0.000162
64.985947	-0.000108
65.541481	-0.000056
66.097023	-0.000006
66.652557	0.000043
67.208099	0.000089
67.763641	0.000130
68.319176	0.000172
68.874718	0.000212
69.430260	0.000250
69.985802	0.000283
70.541344	0.000315
71.096886	0.000347
71.652428	0.000377
72.207970	0.000406
72.763512	0.000430
73.319061	0.000452
73.874603	0.000475
74.430145	0.000493
74.985695	0.000511
75.541237	0.000522
76.096779	0.000535
76.652328	0.000550
77.207870	0.000558
77.763420	0.000571
78.318962	0.000579
78.874512	0.000588
79.430061	0.000594
79.985603	0.000597
80.541153	0.000599
81.096703	0.000600
81.652245	0.000602
82.207794	0.000600
82.763344	0.000598
83.318893	0.000598
83.874443	0.000593
84.429993	0.000584
84.985542	0.000577
85.541084	0.000570
86.096634	0.000566
86.652184	0.000559
87.207733	0.000549
87.763283	0.000539
88.318840	0.000530
88.874390	0.000517
89.429939	0.000509
89.985489	0.000501
90.541039	0.000486
91.096588	0.000477
91.652138	0.000463
92.207687	0.000453
92.763245	0.000441
93.318794	0.000427
93.874344	0.000418
94.429893	0.000400
94.985451	0.000392
95.541000	0.000376
96.096550	0.000366
96.652100	0.000352
97.207657	0.000338
97.763206	0.000327
98.318764	0.000310
98.874313	0.000301
99.429863	0.000285
99.985420	0.000275
100.540970	0.000260
101.096519	0.000249
101.652077	0.000237
102.207626	0.000222
102.763184	0.000212
103.318733	0.000199
103.874290	0.000187
104.429840	0.000175
104.985397	0.000164
105.540947	0.000153
106.096504	0.000143
106.652054	0.000130
107.207611	0.000120
107.763161	0.000112
108.318718	0.000099
108.874275	0.000092
109.429825	0.000083
109.985382	0.000070
110.540932	0.000063
111.096489	0.000057
111.652039	0.000046
112.207596	0.000035
112.763153	0.000033
