** File generated by WinEP - 5/11/2016 (9:24p) **

Station 	Fy_L1   
238.889847	15.860664
239.445831	19.810715
240.001831	23.844332
240.558563	27.956480
241.115295	32.149120
241.672028	36.421406
242.228760	40.767593
242.785477	45.184032
243.342194	49.672165
243.898911	54.233105
244.455627	58.867176
245.012344	63.564423
245.569046	68.323341
246.125763	73.143448
246.682465	78.023956
247.239182	82.964752
247.795883	87.963531
248.352600	93.015938
248.909302	98.115402
249.466019	103.258102
250.022736	108.440674
250.579437	113.659821
251.136154	118.913300
251.692871	124.198051
252.249603	129.510559
252.806320	134.847946
253.363052	140.208160
253.919785	145.589310
254.476517	150.989349
255.033264	156.406815
255.590012	161.840179
256.146759	167.287949
256.703522	172.749023
257.260284	178.222641
257.817078	183.707962
258.373840	189.204544
258.930634	194.711792
259.487457	200.228760
260.044312	205.753815
260.601990	211.288452
261.159668	216.844727
261.717285	222.408875
262.274933	227.976151
262.832520	233.545395
263.390137	239.120010
263.947693	244.706467
264.505280	250.309296
265.062836	255.910675
265.620392	261.510742
266.177948	267.115326
266.735474	272.727448
267.292999	278.349243
267.850525	283.981079
268.408051	289.620575
268.965576	295.260345
269.523102	300.900085
270.080627	306.541779
270.638153	312.185852
271.195679	317.833130
271.753204	323.483978
272.310730	329.137482
272.868286	334.791870
273.425842	340.447388
273.983398	346.104431
274.540955	351.762390
275.098541	357.422516
275.656158	363.083099
276.213776	368.742065
276.771393	374.399323
277.329041	380.055054
277.886688	385.709320
278.444366	391.361816
279.002075	397.012482
279.559814	402.660492
280.117737	408.294617
280.676331	413.936707
281.234894	419.612000
281.793427	425.278534
282.351898	430.928314
282.910370	436.559967
283.468781	442.184143
284.027191	447.807251
284.585541	453.429626
285.143890	456.969727
285.702209	450.990112
286.260468	470.234985
286.818573	497.697754
287.376617	518.974365
287.934601	531.292053
288.492584	541.900574
289.050720	553.331482
289.608948	557.470337
290.167267	559.762451
290.725586	558.433716
291.283905	554.001160
291.842194	551.416016
292.400513	553.418213
292.958832	558.024048
293.517151	562.583008
294.075500	567.298584
294.633850	570.366577
295.192261	571.018982
295.750671	571.070801
296.309113	571.466064
296.867584	572.027161
297.426086	572.880920
297.984650	574.474182
298.543243	576.350037
299.101868	578.171265
299.660553	580.269470
300.219604	582.388062
300.779083	584.366089
301.338501	586.233337
301.897858	587.942322
302.457153	589.401611
303.016418	590.669128
303.575592	592.035889
304.134766	593.465942
304.693878	594.849731
305.252960	596.216675
305.812012	597.559570
306.371033	598.860413
306.930054	600.129395
307.489044	601.419739
308.048004	602.681274
308.606964	603.866028
309.165894	604.993652
309.724854	606.061951
310.283813	607.069336
310.842773	608.034912
311.401733	608.985718
311.960724	609.903809
312.519714	610.786682
313.078735	611.625366
313.637787	612.414490
314.196899	613.148376
314.756012	613.837097
315.315186	614.489685
315.874390	615.079651
316.433624	615.607544
316.992950	616.098877
317.552307	616.533997
318.111755	616.923523
318.671234	617.262451
319.230804	617.555359
319.790466	617.802551
320.350464	617.719055
320.910553	618.054871
321.470551	618.522583
322.030487	618.841919
322.590332	619.010132
323.150116	638.201721
323.709869	619.782227
324.269684	598.944458
324.829498	587.637329
325.389343	579.161621
325.949097	571.463684
326.508728	563.281616
327.068207	562.894165
327.627563	564.039551
328.186890	570.407288
328.746185	580.686951
329.305511	587.975342
329.864807	590.730713
330.424133	591.092468
330.983459	591.198669
331.542786	590.683350
332.102142	591.963806
332.661499	595.664673
333.220886	599.479492
333.780304	602.997864
334.339752	606.422974
334.899261	609.442505
335.458801	611.580627
336.018372	613.434509
336.578003	615.271606
337.137695	616.636902
337.697479	617.924622
338.257324	619.488586
338.817230	621.246765
339.377228	623.059143
339.937317	625.031067
340.497498	626.779297
341.057587	628.902039
341.617584	630.985657
342.177490	632.935120
342.737335	634.682373
343.297089	636.277405
343.856750	637.872009
344.416351	639.301758
344.975922	640.685303
345.535400	641.985107
346.094849	643.242615
346.654266	644.520508
347.213623	645.824768
347.772949	647.141846
348.332245	648.417603
348.891541	649.653931
349.450806	650.820740
350.010040	651.911621
350.569305	652.956360
351.128540	653.962219
351.687805	654.952332
352.247070	655.926636
352.806366	656.892883
353.365662	657.837463
353.924988	658.748047
354.484344	659.632874
355.043762	660.486023
355.603210	661.299988
356.162720	662.086426
356.722290	662.843994
357.281921	663.574951
357.841614	664.280273
358.401367	664.955322
358.961212	665.599915
359.521149	666.228760
360.081177	666.708740
360.641144	667.165710
361.201019	668.135010
361.760803	669.047302
362.320496	669.820190
362.880127	670.449585
363.439667	671.035706
363.999146	671.551941
364.558533	671.942505
365.117889	672.334839
365.677185	672.595581
366.236450	672.815979
366.795654	673.085571
367.354828	673.390137
367.913971	673.704834
368.473083	674.011780
369.032196	674.307617
369.591278	674.526855
370.150330	674.701416
370.709412	674.832947
371.268494	674.954163
371.827576	675.059204
372.386688	675.161926
372.945801	675.275757
373.504944	675.346069
374.064117	675.427795
374.623352	675.511475
375.182617	675.541809
375.741913	675.546326
376.301270	675.556396
376.860687	675.549866
377.420197	675.520935
377.979736	675.485657
378.539398	675.446167
379.099121	675.418213
379.658905	675.327515
380.218811	675.031311
380.778625	675.030823
381.338348	675.368530
381.897980	675.600464
382.457520	675.716614
383.016968	675.688171
383.576355	675.674744
384.135712	675.583862
384.694977	675.420837
385.254181	675.256897
385.813354	674.967407
386.372467	674.668945
386.931549	674.440674
387.490601	674.259521
388.049652	674.088745
388.608643	673.931213
389.167633	673.770264
389.726624	673.535706
390.285583	673.266968
390.844543	672.995300
391.403534	672.714417
391.962524	672.434692
392.521545	672.168152
393.080597	671.911682
393.639648	671.647339
394.198761	671.386108
394.757904	671.121826
395.317108	670.848938
395.876343	670.566406
396.435638	670.283020
396.994995	669.994934
397.554443	669.698975
398.113953	669.403320
398.673553	669.109070
399.233215	668.814697
399.792999	668.526062
400.352814	667.961670
400.912537	667.895935
401.472168	668.036438
402.031738	668.084717
402.591187	667.960510
403.150604	667.748047
403.709930	667.585022
404.269196	667.291809
404.828400	666.997009
405.387543	666.664368
405.946686	666.245789
406.505737	665.847290
407.064789	665.520874
407.623779	665.254272
408.182770	664.993408
408.741730	664.756287
409.300690	664.500061
409.859650	664.192139
410.418579	663.861145
410.977539	663.534363
411.536499	663.209717
412.095459	662.890503
412.654449	662.595032
413.213501	662.309814
413.772552	662.025330
414.331635	661.745300
414.890778	661.468811
415.449951	661.195557
416.009216	660.920288
416.568512	660.646667
417.127869	660.378418
417.687317	660.106812
418.246857	659.836121
418.806458	659.565430
419.366150	659.315552
419.925934	659.069885
420.485718	658.549561
421.045441	658.628357
421.605042	658.819946
422.164581	658.859070
422.724030	658.768921
423.283386	658.649719
423.842712	658.540771
424.401978	658.307129
424.961182	658.079590
425.520325	657.801331
426.079437	657.455750
426.638489	657.151611
427.197540	656.928650
427.756531	656.759094
428.315521	656.595581
428.874481	656.448914
429.433472	656.280396
429.992401	656.052429
430.551361	655.822327
431.110321	655.601868
431.669312	655.381592
432.228302	655.168762
432.787323	654.985596
433.346344	654.813049
433.905426	654.635864
434.464569	654.471130
435.023712	654.313232
435.582947	654.146118
436.142212	653.980774
436.701538	653.814575
437.260956	653.651855
437.820435	653.492188
438.379974	653.341431
438.939636	653.194397
439.499359	653.053223
440.059174	652.791321
440.618988	652.555420
441.178680	652.842041
441.738281	653.090027
442.297821	653.227600
442.857269	653.217590
443.416656	653.212524
443.975952	653.193909
444.535217	653.067322
445.094421	653.004578
445.653595	652.789124
446.212708	652.537292
446.771790	652.364807
447.330841	652.269714
447.889862	652.210876
448.448853	652.155212
449.007843	652.143433
449.566833	652.039734
450.125793	651.939880
450.684784	651.805725
451.243774	651.728943
451.802765	651.613770
452.361786	651.517395
452.920807	651.463928
453.479889	651.377136
454.039001	651.330261
454.598145	651.257935
455.157349	651.240662
455.716583	651.179260
456.275909	651.108459
456.835266	651.065369
457.394714	651.040100
457.954224	650.991638
458.513824	650.942200
459.073517	650.894958
459.633270	650.853760
460.193115	650.600342
460.752930	650.639404
461.312622	651.050842
461.872223	651.367737
462.431732	651.568665
462.991180	651.678650
463.550568	651.760925
464.109894	651.761963
464.669159	651.745911
465.228363	651.705078
465.787537	651.576416
466.346649	651.405701
466.905731	651.269592
467.464813	651.225830
468.023834	651.206421
468.582855	651.198181
469.141846	651.203796
469.700836	651.115967
470.259827	651.030334
470.818817	650.906372
471.377808	650.782593
471.936829	650.666138
472.495880	650.552979
473.054932	650.438049
473.614044	650.309937
474.173157	650.184448
474.732330	650.052490
475.291565	649.908630
475.850830	649.749634
476.410156	649.575745
476.969574	649.387634
477.529022	649.177917
478.088593	648.955750
478.648193	648.729919
479.207916	648.481689
479.767731	648.226318
480.327576	647.681274
480.887329	647.595947
481.446991	647.685242
482.006592	647.680847
482.566071	647.523682
483.125519	647.255676
483.684875	646.983765
484.244171	646.557434
484.803406	646.103027
485.362610	645.572388
485.921753	644.936157
486.480865	644.296326
487.039917	643.702393
487.598969	643.120422
488.157990	642.524231
488.716980	641.915894
489.275970	641.258667
489.834930	640.504333
490.393921	639.699829
490.952911	638.865601
491.511902	637.992004
492.070892	637.080688
492.629913	636.151489
493.188965	635.197083
493.748047	634.209656
494.307190	633.177185
494.866333	632.104248
495.425537	630.984436
495.984802	629.817444
496.544128	628.602051
497.103516	627.343201
497.662994	626.042480
498.222504	624.695313
498.782135	623.300720
499.341827	621.875305
499.901611	620.395508
500.461212	618.615601
501.020660	617.328186
501.580048	616.057007
502.139374	614.656494
502.698608	613.097107
503.257751	611.425232
503.816864	609.713867
504.375885	607.832031
504.934875	605.921326
505.493835	603.884094
506.052704	601.748474
506.611572	599.599609
507.170380	597.469116
507.729187	612.240540
508.287994	597.508301
508.846832	573.795532
509.405762	559.611694
509.964691	549.512634
510.523651	541.160889
511.082489	531.007996
511.641235	527.248840
512.199951	525.766968
512.758606	528.273987
513.317261	535.939636
513.876038	541.694641
514.434814	542.861023
514.993591	541.031616
515.552429	538.846313
516.111328	536.283630
516.670227	535.150330
517.229187	536.691528
517.788269	538.427795
518.347351	539.664795
518.906494	540.678467
519.465698	541.412231
520.024902	541.324707
520.583618	540.986389
521.142212	541.020691
521.700806	540.512573
522.259277	539.698181
522.817688	539.112854
523.376099	538.757080
523.934448	538.445679
524.492737	538.199829
525.050964	537.994812
525.609192	537.470459
526.167358	536.761108
526.725525	536.076660
527.283630	535.364746
527.841675	534.583862
528.399780	533.789490
528.957825	532.973938
529.515808	532.045837
530.073853	531.059692
530.631836	530.091187
531.189819	529.073486
531.747803	528.013062
532.305786	526.922302
532.863770	525.782288
533.421814	524.581726
533.979797	523.342346
534.537842	522.076904
535.095886	520.764282
535.653931	519.410583
536.211975	518.029419
536.770081	516.606812
537.328247	515.138184
537.886414	513.640503
538.444580	512.107239
539.002869	510.529633
539.561157	508.922882
540.119202	507.242493
540.676880	505.587372
541.234436	503.978424
541.791992	502.324799
542.349548	500.605927
542.907043	498.824402
543.464478	497.012909
544.021912	495.152802
544.579285	493.230682
545.136719	479.415710
545.694031	485.017029
546.251282	501.495483
546.808411	513.951782
547.365479	520.338013
547.922546	522.005493
548.479675	525.462402
549.036926	525.634827
549.594177	522.130859
550.151489	515.988342
550.708740	505.050415
551.265991	494.017517
551.823242	486.376160
552.380493	482.356812
552.937744	479.161743
553.494995	475.861633
554.052246	471.708008
554.609497	465.187897
555.166809	457.764954
555.724060	450.671661
556.281372	444.024567
556.838684	437.521393
557.395996	431.414673
557.953308	425.649567
558.510681	419.786285
559.068054	414.071472
559.625488	408.571991
560.182617	402.987305
560.739441	397.133850
561.296204	391.112396
561.852966	384.946350
562.409729	378.627838
562.966492	372.381012
563.523193	366.268951
564.079956	360.164093
564.636658	354.036865
565.193298	347.926361
565.750000	341.804291
566.306702	335.653412
566.863342	329.526367
567.419983	323.407867
567.976685	317.244659
568.533325	311.050232
569.089966	304.853760
569.646606	298.653381
570.203247	292.456024
570.759888	286.281647
571.316528	280.118073
571.873169	273.946564
572.429749	267.775208
572.986389	261.611053
573.543030	255.449081
574.099670	249.290970
574.656311	243.143112
575.213013	237.001144
575.769653	230.863129
576.326294	224.736847
576.882996	218.626114
577.439636	212.529968
577.996338	206.450302
578.553040	200.389038
579.109741	194.344269
579.666443	188.316360
580.222839	182.307709
580.778992	176.326141
581.335144	170.370544
581.891235	164.438141
582.447327	158.529663
583.003479	152.646255
583.559570	146.792953
584.115662	140.968567
584.671814	135.174667
585.227905	129.414124
585.783997	123.688339
586.340088	118.001343
586.896179	112.357063
587.452271	106.759010
588.008362	101.209137
588.564453	95.710808
589.120544	90.268135
589.676636	84.885078
590.232727	79.567451
590.788818	74.321175
591.344849	69.152405
591.900940	64.067108
592.457031	59.071640
593.013123	54.172241
593.569214	49.374348
594.125305	44.682922
594.681396	40.101418
595.237488	35.631794
595.793579	31.273817
596.349670	27.025379
596.905762	22.882706
597.461853	18.840359
598.017944	14.891440
598.574036	11.027524
599.130127	7.239211
599.686279	3.516671
600.242126	-0.149885
600.797791	-3.770086
601.353516	-7.354407
601.909180	-10.913603
602.464844	-14.458838
603.020508	-17.998852
603.576233	-21.541105
604.131897	-25.093458
604.687561	-28.661917
605.243225	-32.250656
605.798950	-35.860882
606.354614	-39.492420
606.910278	-43.144222
607.465942	-46.808353
608.021667	-50.476414
608.577332	-54.138191
609.132996	-57.781616
609.688660	-61.393417
610.244324	-64.960114
610.800049	-68.469635
611.355713	-71.911499
611.911377	-75.278992
612.467041	-78.568588
613.022705	-79.374123
613.578430	-79.210091
614.134094	-79.256714
614.689758	-79.730438
615.245422	-82.319496
615.801086	-85.200363
616.356812	-87.024216
616.912476	-88.227943
617.468140	-89.228638
618.023804	-90.507957
618.579529	-92.083054
619.135193	-94.206116
619.690857	-96.326752
620.246460	-98.003105
620.802002	-99.573639
621.357544	-101.183434
621.913086	-102.925713
622.468628	-104.761589
623.024170	-106.683228
623.579712	-108.488914
624.135254	-110.101555
624.690796	-111.689201
625.246338	-113.299164
625.801880	-114.922112
626.357422	-116.550446
626.912964	-118.146133
627.468506	-119.653168
628.024048	-121.064087
628.579590	-122.456047
629.135071	-123.829506
629.690613	-125.170311
630.246155	-126.470627
630.801697	-127.722946
631.357239	-128.913239
631.912781	-130.059250
632.468323	-131.178818
633.023865	-132.256531
633.579407	-133.293396
634.134949	-134.285767
634.690491	-135.231293
635.246033	-136.125046
635.801575	-136.984879
636.357117	-137.814911
636.912659	-138.616714
637.468201	-139.364258
638.023743	-140.071564
638.579285	-140.738785
639.134827	-141.373367
639.690430	-141.976929
640.245972	-142.533081
640.801514	-143.060471
641.357056	-143.560638
641.912598	-144.010040
642.468140	-144.444519
643.023682	-144.832550
643.579224	-145.196609
644.134766	-145.528030
644.690308	-145.825226
645.245850	-146.099106
645.801392	-146.340668
646.356934	-146.546448
646.912476	-146.734451
647.468018	-146.895325
648.023560	-147.032196
648.579102	-147.134857
649.134644	-147.210861
649.690186	-147.294830
650.245789	-147.298447
650.801331	-147.315369
651.356873	-147.311218
651.912415	-147.267136
652.467957	-147.188339
653.023499	-147.144653
653.579041	-147.058197
654.134583	-146.944046
654.690125	-146.822708
655.245728	-146.686874
655.801270	-146.518478
656.356812	-146.340134
656.912354	-146.142899
657.467896	-145.942123
658.023438	-145.726318
658.579041	-145.489365
659.134583	-145.241943
659.690125	-144.981354
660.245667	-144.709595
660.801208	-144.426895
661.356750	-144.124771
661.912354	-143.831741
662.467896	-143.511612
663.023438	-143.183426
663.578979	-142.853027
664.134521	-142.511566
664.690063	-142.158096
665.245667	-141.794449
665.801208	-141.427460
666.356750	-141.049240
666.912292	-140.669052
667.467834	-140.281189
668.023438	-139.884384
668.578979	-139.485855
669.134521	-139.080002
669.690063	-138.666641
670.245605	-138.251022
670.801208	-137.837860
671.356750	-137.417465
671.912292	-136.989471
672.467834	-136.563477
673.023376	-136.130539
673.578979	-135.703415
674.134521	-135.267715
674.690063	-134.834381
675.245605	-134.399139
675.801208	-133.961090
676.356750	-133.525955
676.912292	-133.083771
677.467834	-132.650894
678.023376	-132.212326
678.578979	-131.777481
679.134521	-131.341904
679.690063	-130.905746
680.245605	-130.474762
680.801147	-130.039108
681.356750	-129.613907
681.912292	-129.184006
682.467834	-128.759064
683.023376	-128.336121
683.578979	-127.914703
684.134521	-127.498436
684.690063	-127.078239
685.245605	-126.670448
685.801147	-126.261429
686.356750	-125.860733
686.912292	-125.457687
687.467834	-125.059166
688.023376	-124.665405
688.578979	-124.273964
689.134521	-123.884193
689.690063	-123.496361
690.245605	-123.116531
690.801147	-122.745956
691.356750	-122.377060
691.912292	-122.012444
692.467834	-121.653908
693.023376	-121.303123
693.578979	-120.948792
694.134521	-120.600372
694.690063	-120.261414
695.245605	-119.923790
695.801147	-119.585739
696.356750	-119.260063
696.912292	-118.941765
697.467834	-118.629463
698.023376	-118.319626
698.578979	-118.016075
699.134521	-117.711693
699.690063	-117.410728
700.245605	-117.122139
700.801147	-116.837570
701.356750	-116.565681
701.912292	-116.289734
702.467834	-116.018951
703.023376	-115.748543
703.578979	-115.497322
704.134521	-115.243843
704.690063	-114.998535
705.245605	-114.755905
705.801147	-114.522491
706.356750	-114.286728
706.912292	-114.059608
707.467834	-113.835266
708.023376	-113.624130
708.578979	-113.416885
709.134521	-113.211533
709.690063	-113.005371
710.245605	-112.815697
710.801147	-112.625076
711.356750	-112.440742
711.912292	-112.259079
712.467834	-112.086868
713.023376	-111.913170
713.578979	-111.753670
714.134521	-111.581558
714.690063	-111.435822
715.245605	-111.287308
715.801147	-111.134926
716.356750	-110.988068
716.912292	-110.857094
717.467834	-110.728355
718.023376	-110.602516
718.578979	-110.479904
719.134521	-110.360367
719.690063	-110.240112
720.245605	-110.126678
720.801208	-110.017555
721.356750	-109.909264
721.912292	-109.816689
722.467834	-109.728485
723.023376	-109.645027
723.578979	-109.547127
724.134521	-109.466415
724.690063	-109.400475
725.245605	-109.316856
725.801208	-109.251190
726.356750	-109.188980
726.912292	-109.111481
727.467834	-109.061020
728.023438	-108.981575
728.578979	-108.949524
729.134521	-108.877846
729.690063	-108.841278
730.245605	-108.790565
730.801208	-108.723534
731.356750	-108.720474
731.912292	-108.669823
732.467834	-108.615967
733.023438	-108.620140
